# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 07:53:06 2025
#
# CONSTRAINT:  where (ml_modeldef like '1')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
KMT-2017-BLG-0849L b,17h41m26.27s,265.359458,-25d16m52.39s,-25.281219,0.02010519,0.02454154,-0.00972223,0,6.39000000,7.80000000,-3.09000000,0,2.73000000,0.68000000,-0.62000000,0,0.19000000,0.23000000,-0.09000000,0,7220.00000000,820.00000000,-990.00000000,0,,,,,2457970.95000000,0.19000000,-0.18000000,0,1.00000000,0.06000000,-0.07000000,0,26.40000000,1.40000000,-1.10000000,0,17.60000000,1.00000000,-1.10000000,0,1.79000000,0.05000000,-0.06000000,0,1.01000000,0.15000000,-0.11000000,0,4.09500000,0.01200000,-0.01300000,0,17.98000000,0.12000000,-0.12000000,0,,,,,0.20100000,0.04700000,-0.04700000,0,2.80000000,0.65000000,-0.65000000,0,1,<a refstr=GUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...49G/abstract target=ref>Gui et al. 2024</a>
KMT-2018-BLG-1025L b,17h59m27.94s,269.866417,-27d52m41.02s,-27.878061,0.01906375,0.02583155,-0.01044903,0,6.05900000,8.21000000,-3.32100000,0,1.30500000,0.19400000,-0.22700000,0,0.21900000,0.29700000,-0.12000000,0,6705.00000000,994.00000000,-1166.00000000,0,,,,,2458274.84300000,0.00100000,-0.00100000,0,0.00708900,0.00023700,-0.00023700,0,9.57100000,0.25800000,-0.25800000,0,5.50000000,,,1,0.93700000,0.02100000,-0.02100000,0,0.82900000,0.27000000,-0.27000000,0,6.18800000,0.00900000,-0.00900000,0,21.46500000,0.00300000,-0.00300000,0,,,,,0.12000000,,,-1,4.30000000,,,-1,1,<a refstr=HAN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A..90H/abstract target=ref>Han et al. 2021</a>
OGLE-2018-BLG-1126L b,17h53m25.41s,268.355875,-31d43m28.99s,-31.724719,0.05600000,0.03300000,-0.03100000,0,17.79839079,10.48833743,-9.85268062,0,3.23000000,1.29000000,-1.71000000,0,0.69000000,0.41000000,-0.38000000,0,5700.00000000,1820.00000000,-2420.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43000000,0.07000000,-0.07000000,0,,,,,,,,,,,,,1,<a refstr=GOULD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...664A..13G/abstract target=ref>Gould et al. 2022</a>
KMT-2021-BLG-1253L b,17h50m28.13s,267.617208,-29d16m45.41s,-29.279281,0.05993800,0.06424851,-0.03190401,0,19.05000000,20.42000000,-10.14000000,0,1.52000000,0.57000000,-0.41000000,0,0.24000000,0.26000000,-0.13000000,0,6640.00000000,1030.00000000,-1300.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..180R/abstract target=ref>Ryu et al. 2022</a>
OGLE-2017-BLG-1806L b,17h46m29.58s,266.623250,-24d16m20.17s,-24.272269,0.01658127,0.01481932,-0.00855808,0,5.27000000,4.71000000,-2.72000000,0,1.75000000,0.46000000,-0.47000000,0,0.38000000,0.34000000,-0.20000000,0,6400.00000000,770.00000000,-1510.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05000000,0.52000000,-0.56000000,0,1,<a refstr=ZANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..103Z/abstract target=ref>Zang et al. 2023</a>
OGLE-2016-BLG-1195L b,17h55m23.5s,268.847931,-30d12m26.1s,-30.207251,0.00450000,0.00140000,-0.00100000,0,1.43000000,0.45000000,-0.32000000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76930000,0.00130000,-0.00130000,0,0.05317000,0.00075000,-0.00075000,0,9.96000000,0.11000000,-0.11000000,0,2.89000000,0.34000000,-0.38000000,0,0.98390000,0.00680000,-0.00720000,0,0.54600000,0.08100000,-0.07100000,0,0.96840000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,1,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,4.18000000,3.19000000,-2.43000000,0,1330.00000000,1010.00000000,-772.00000000,0,6.40000000,2.51000000,-2.63000000,0,0.72000000,0.55000000,-0.42000000,0,3410.00000000,1340.00000000,-1420.00000000,0,,,,,2457490.13500000,0.06300000,-0.06300000,0,0.04800000,0.00100000,-0.00100000,0,51.45000000,0.41000000,-0.41000000,0,0.30000000,0.03000000,-0.03000000,0,1.06400000,0.00100000,-0.00100000,0,55.40000000,1.30000000,-1.30000000,0,4.67200000,0.01100000,-0.01100000,0,22.25000000,0.02000000,-0.02000000,0,19.55000000,,,0,1.20000000,0.24000000,-0.24000000,0,8.50000000,1.71000000,-1.71000000,0,1,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2017-BLG-1140L b,17h47m31.93s,266.883057,-24d31m21.6s,-24.522667,1.59000000,0.35000000,-0.26000000,0,505.00000000,110.00000000,-83.00000000,0,1.02000000,0.15000000,-0.15000000,0,0.21100000,0.03200000,-0.02500000,0,,,,,8100.00000000,,,0,2457940.77010000,0.00590000,-0.00580000,0,-0.23920000,0.00380000,-0.00320000,0,14.69000000,0.13000000,-0.11000000,0,27.00000000,2.40000000,-2.70000000,0,0.87100000,0.01200000,-0.01300000,0,72.00000000,7.00000000,-6.00000000,0,-2.53880000,0.00670000,-0.00690000,0,,,,,,,,,0.16300000,0.02400000,-0.01900000,0,4.04000000,0.60000000,-0.48000000,0,1,<a refstr=CALCHI_NOVATI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..261C/abstract target=ref>Calchi Novati et al. 2018</a>
KMT-2016-BLG-2605L b,17h59m17.54s,269.823083,-26d58m55.20s,-26.982000,0.77100000,1.18300000,-0.40100000,0,245.04570180,375.99100548,-127.44919121,0,0.68100000,0.10200000,-0.11000000,0,0.06400000,0.09900000,-0.03300000,0,6421.00000000,878.00000000,-991.00000000,0,,,,,2457565.45100000,0.00500000,-0.00500000,0,0.04900000,0.00400000,-0.00400000,0,3.40500000,0.12800000,-0.12800000,0,11.92000000,0.83000000,-0.83000000,0,0.94000000,0.00500000,-0.00500000,0,120.00000000,10.00000000,-10.00000000,0,0.10400000,0.01000000,-0.01000000,0,,,,,,,,,0.11600000,0.00900000,-0.00900000,0,12.30000000,1.00000000,-1.00000000,0,1,<a refstr=RYU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...96R/abstract target=ref>Ryu et al. 2021</a>
KMT-2022-BLG-0303L b,17h52m07.95s,268.033125,-22d41m20.69s,-22.689081,0.51300000,0.41000000,-0.27500000,0,163.04597279,130.30964687,-87.40281192,0,4.81000000,0.65000000,-0.76000000,0,0.36800000,0.29400000,-0.19700000,0,6570.00000000,890.00000000,-1030.00000000,0,8100.00000000,910.00000000,-880.00000000,0,2459689.15400000,0.11200000,-0.11200000,0,0.68000000,0.01900000,-0.01900000,0,35.71000000,0.66000000,-0.66000000,0,16.75000000,0.51000000,-0.51000000,0,1.60900000,0.01600000,-0.01600000,0,13.30000000,0.53000000,-0.53000000,0,3.95360000,0.00650000,-0.00650000,0,16.75300000,0.04300000,-0.04300000,0,,,,,0.27000000,0.02800000,-0.02800000,0,2.75800000,0.29200000,-0.29200000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A.209H/abstract target=ref>Han et al. 2024</a>
KMT-2019-BLG-0298L b,17h39m30.72s,264.878000,-27d38m17.30s,-27.638139,1.81000000,0.96000000,-0.96000000,0,575.26941667,305.11527072,-305.11527072,0,5.67000000,2.70000000,-2.70000000,0,0.70000000,0.37000000,-0.37000000,0,6710.00000000,1390.00000000,-1390.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69000000,0.06000000,-0.06000000,0,,,,,,,,,,,,,1,<a refstr=JUNG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..226J/abstract target=ref>Jung et al. 2023</a>
KMT-2021-BLG-1391L b,18h02m44.06s,270.683583,-28d03m37.80s,-28.060500,0.01431590,0.00726807,-0.00726807,0,4.55000000,2.31000000,-2.31000000,0,2.29000000,0.56000000,-0.71000000,0,0.37000000,0.19000000,-0.19000000,0,5720.00000000,1100.00000000,-1670.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..180R/abstract target=ref>Ryu et al. 2022</a>
MOA-2011-BLG-262L b,18h00m23.48s,270.097833,-31d14m42.93s,-31.245258,0.05300000,0.08800000,-0.03000000,0,17.00000000,28.00000000,-10.00000000,0,0.95000000,0.53000000,-0.19000000,0,0.11000000,0.21000000,-0.06000000,0,7200.00000000,800.00000000,-800.00000000,0,,,,,2455739.13090000,0.00030000,-0.00030000,0,0.01470000,0.00058000,-0.00058000,0,3.85800000,0.01300000,-0.01300000,0,,,,,0.92630000,0.00320000,-0.00320000,0,4.39000000,0.25000000,-0.25000000,0,1.81090000,0.00600000,-0.00600000,0,19.93700000,0.04100000,-0.04100000,0,,,,,0.12200000,0.00900000,-0.00900000,0,11.60000000,0.90000000,-0.90000000,0,1,<a refstr=BENNETT_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..155B/abstract target=ref>Bennett et al. 2014</a>
KMT-2021-BLG-0712L b,17h57m08.56s,269.285667,-31d11m04.09s,-31.184469,0.12015918,0.06456314,-0.03851135,0,38.19000000,20.52000000,-12.24000000,0,2.22000000,0.66000000,-0.48000000,0,0.22000000,0.12000000,-0.07000000,0,3090.00000000,940.00000000,-750.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75000000,0.02000000,-0.02000000,0,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...83R/abstract target=ref>Ryu et al. 2023</a>
KMT-2021-BLG-1547L b,18h09m35.90s,272.399583,-29d05m02.18s,-29.083939,1.47000000,0.65000000,-0.77000000,0,467.20775829,206.58846455,-244.72787339,0,4.50000000,0.90000000,-1.30000000,0,0.72000000,0.32000000,-0.38000000,0,5070.00000000,980.00000000,-1500.00000000,0,,,,,2459407.27700000,0.00100000,-0.00100000,0,0.00516000,0.00008000,-0.00008000,0,20.90000000,0.29000000,-0.29000000,0,1.44000000,0.02000000,-0.02000000,0,1.36200000,0.00200000,-0.00200000,0,19.50000000,0.30000000,-0.30000000,0,0.43000000,0.00300000,-0.00300000,0,19.43900000,0.00500000,-0.00500000,0,,,,,0.63000000,0.04000000,-0.04000000,0,11.02000000,0.79000000,-0.79000000,0,1,<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A.101H/abstract target=ref>Han et al. 2023</a>
OGLE-2006-BLG-109L b,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,0.72700000,0.06000000,-0.06000000,0,231.00000000,19.00000000,-19.00000000,0,2.30000000,0.50000000,-0.50000000,0,0.51000000,0.05000000,-0.04000000,0,1510.00000000,110.00000000,-120.00000000,0,,,,,2453831.02040000,0.01100000,-0.01100000,0,0.00345000,0.00005000,-0.00005000,0,128.10000000,0.80000000,-0.80000000,0,,,,,0.63200000,0.07300000,-0.07300000,0,13.48000000,0.13000000,-0.13000000,0,2.52320000,0.00070000,-0.00070000,0,20.93500000,0.03000000,-0.03000000,0,,,,,1.50500000,,,0,,,,,1,<a refstr=BENNETT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...713..837B/abstract target=ref>Bennett et al. 2010</a>
OGLE-2018-BLG-1700L b,17h59m49.45s,269.956042,-28d31m43.10s,-28.528639,4.40000000,3.04000000,-2.00000000,0,1400.00000000,966.00000000,-636.00000000,0,2.80000000,3.20000000,-2.50000000,0,0.42000000,0.29000000,-0.19000000,0,7600.00000000,1200.00000000,-900.00000000,0,10700.00000000,2200.00000000,-1500.00000000,0,2458385.82700000,0.06500000,-0.06500000,0,0.00670000,0.00087000,-0.00087000,0,41.91000000,0.82000000,-0.82000000,0,0.95000000,0.07000000,-0.07000000,0,1.18400000,0.00300000,-0.00300000,0,100.00000000,10.00000000,-10.00000000,0,3.36800000,0.00700000,-0.00700000,0,21.08000000,0.01000000,-0.01000000,0,,,,,0.37000000,0.03000000,-0.03000000,0,3.13000000,0.30000000,-0.30000000,0,1,<a refstr=HAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...48H/abstract target=ref>Han et al. 2020</a>
OGLE-2013-BLG-1761L b,17h53m38.28s,268.409485,-28d53m42.98s,-28.895271,2.70000000,2.50000000,-1.50000000,0,860.00000000,790.00000000,-480.00000000,0,1.80000000,0.50000000,-0.50000000,0,0.33000000,0.32000000,-0.19000000,0,6900.00000000,1000.00000000,-1200.00000000,0,,,,,2456565.22000000,0.06000000,-0.06000000,0,0.08950000,0.00400000,-0.00400000,0,38.70000000,1.20000000,-1.20000000,0,5.80000000,2.10000000,-2.10000000,0,0.94700000,0.01600000,-0.01600000,0,70.00000000,20.00000000,-20.00000000,0,1.24400000,0.02700000,-0.02700000,0,19.42000000,0.05000000,-0.05000000,0,,,,,0.25100000,0.09700000,-0.09700000,0,2.55000000,1.00000000,-1.00000000,0,1,<a refstr=HIRAO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....1H/abstract target=ref>Hirao et al. 2017</a>
KMT-2021-BLG-0736L b,17h53m17.42s,268.322583,-29d42m44.71s,-29.712419,0.06607339,0.04090257,-0.03146352,0,21.00000000,13.00000000,-10.00000000,0,4.00000000,0.90000000,-0.80000000,0,0.60000000,0.37000000,-0.29000000,0,7000.00000000,800.00000000,-1500.00000000,0,,,,,2459385.19600000,0.01200000,-0.01200000,0,0.86300000,0.01900000,-0.01900000,0,20.12000000,0.29000000,-0.29000000,0,13.00000000,,,1,1.56300000,0.01400000,-0.01400000,0,1.06800000,0.04900000,-0.04900000,0,,,,,16.31300000,0.02200000,-0.02200000,0,,,,,0.27000000,,,-1,6.90000000,1.80000000,-1.30000000,0,1,<a refstr=YANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319471Y/abstract target=ref>Yang et al. 2025</a>
KMT-2021-BLG-1077L c,17h45m57.39s,266.489125,-33d50m34.12s,-33.842811,0.25000000,0.35000000,-0.13000000,0,79.45710175,111.23994245,-41.31769291,0,0.93000000,1.05000000,-0.80000000,0,0.14000000,0.19000000,-0.07000000,0,8240.00000000,1020.00000000,-1160.00000000,0,,,,,2459377.95960000,0.00300000,-0.00300000,0,-0.01063000,0.00037000,-0.00037000,0,24.85000000,0.73000000,-0.73000000,0,5.40000000,0.33000000,-0.33000000,0,0.97300000,0.00200000,-0.00200000,0,17.50000000,1.60000000,-1.60000000,0,3.06800000,0.00300000,-0.00300000,0,,,,,,,,,0.13000000,0.01000000,-0.01000000,0,1.81000000,0.13000000,-0.13000000,0,1,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...662A..70H/abstract target=ref>Han et al. 2022</a>
KMT-2017-BLG-0673L b,17h39m01.69s,264.757042,-33d48m28.9s,-33.808028,3.67000000,2.17000000,-2.07000000,0,1166.43025369,689.68764319,-657.90480249,0,2.34000000,0.56000000,-0.74000000,0,0.63000000,0.37000000,-0.35000000,0,5080.00000000,1220.00000000,-1590.00000000,0,,,,,2457973.26400000,0.04900000,-0.04900000,0,0.12100000,0.00600000,-0.00600000,0,22.36000000,0.63000000,-0.63000000,0,7.56000000,2.32000000,-2.32000000,0,0.81300000,0.00500000,-0.00500000,0,55.80000000,12.20000000,-12.20000000,0,3.17900000,0.03200000,-0.03200000,0,17.29100000,0.00600000,-0.00600000,0,,,,,0.96000000,0.31000000,-0.31000000,0,15.74000000,5.05000000,-5.05000000,0,1,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.132H/abstract target=ref>Han et al. 2022</a>
MOA-2012-BLG-006L b,18h01m46.31s,270.442963,-29d06m31.6s,-29.108778,8.40000000,4.60000000,-3.90000000,0,2700.00000000,1500.00000000,-1200.00000000,0,10.20000000,1.80000000,-2.40000000,0,0.49000000,0.27000000,-0.23000000,0,5300.00000000,800.00000000,-1300.00000000,0,,,,,2456046.87000000,0.12000000,-0.12000000,0,1.43200000,0.03200000,-0.03200000,0,20.69000000,0.35000000,-0.35000000,0,11.90000000,1.60000000,-2.30000000,0,4.40500000,0.06900000,-0.06900000,0,165.00000000,5.50000000,-5.50000000,0,0.35200000,0.00300000,-0.00300000,0,16.24700000,,,0,,,,,0.48900000,0.12600000,-0.03800000,0,7.69000000,1.10000000,-0.76000000,0,1,<a refstr=POLESKI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.103P/abstract target=ref>Poleski et al. 2017</a>
OGLE-2017-BLG-1237L b,18h06m35.99s,271.649958,-28d19m43.79s,-28.328831,3.80000000,2.49000000,-1.99000000,0,1207.74794660,791.39273343,-632.47852993,0,2.53000000,0.50000000,-0.64000000,0,0.46000000,0.30000000,-0.24000000,0,6030.00000000,940.00000000,-1530.00000000,0,,,,,2457935.88800000,0.00400000,-0.00400000,0,0.01766000,0.00075000,-0.00108000,0,27.94000000,1.74000000,-1.13000000,0,0.76600000,0.03500000,-0.04700000,0,1.04100000,0.00100000,-0.00100000,0,79.30000000,35.00000000,-46.00000000,0,4.07500000,0.00500000,-0.00500000,0,21.80000000,0.06000000,-0.06000000,0,,,,,,,,,,,,,1,<a refstr=RYU_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167...88R/abstract target=ref>Ryu et al. 2024</a>
KMT-2019-BLG-0371L b,17h53m32.14s,268.383917,-31d33m18.08s,-31.555022,7.70000000,11.34000000,-3.90000000,0,2447.27873390,3604.17413538,-1239.53078730,0,0.79000000,0.14000000,-0.16000000,0,0.09000000,0.14000000,-0.05000000,0,7010.00000000,1050.00000000,-1210.00000000,0,,,,,2458592.39200000,0.00600000,-0.00600000,0,0.14000000,0.00700000,-0.00700000,0,6.50000000,0.15000000,-0.15000000,0,6.46000000,0.17000000,-0.17000000,0,0.82600000,0.01100000,-0.01100000,0,790.00000000,20.00000000,-20.00000000,0,1.54200000,0.00800000,-0.00800000,0,,,,,,,,,0.13700000,0.01200000,-0.01200000,0,7.68000000,0.70000000,-0.70000000,0,1,<a refstr=KIM_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...17K/abstract target=ref>Kim et al. 2021</a>
MOA-2016-BLG-526L b,17h46m40.39s,266.668292,-34d23m09.89s,-34.386081,0.04700000,0.02100000,-0.02100000,0,14.93793513,6.67439655,-6.67439655,0,2.07000000,0.35000000,-0.35000000,0,0.37000000,0.13000000,-0.13000000,0,6930.00000000,750.00000000,-750.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11000000,1.15000000,-1.15000000,0,1,<a refstr=SHIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..269S/abstract target=ref>Shin et al. 2024</a>
KMT-2023-BLG-0469L b,17h57m37.63s,269.406792,-28d42m54.22s,-28.715061,0.12400000,0.09200000,-0.06700000,0,39.41072247,29.24021344,-21.29450327,0,2.31000000,0.34000000,-0.39000000,0,0.47000000,0.35000000,-0.26000000,0,7070.00000000,1030.00000000,-1190.00000000,0,,,,,2460052.08100000,0.00500000,-0.00500000,0,0.00824000,0.00021000,-0.00021000,0,45.38000000,1.09000000,-1.09000000,0,0.67400000,0.03800000,-0.03800000,0,1.02850000,0.00140000,-0.00140000,0,2.50700000,0.08700000,-0.08700000,0,0.52100000,0.00700000,-0.00700000,0,23.05600000,0.01100000,-0.01100000,0,,,,,0.30200000,0.04000000,-0.04000000,0,2.43000000,0.33000000,-0.33000000,0,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
